show_id,name,url,type,language,genres,status,runtime,averageRuntime,premiered,officialSite,schedule_time,schedule_days,weight,webchannnel_id,externals,image,summary
52164,The Holiday Movies That Made Us,https://www.tvmaze.com/shows/52164/the-holiday-movies-that-made-us,Documentary,English,[],Ended,,45.0,2020-12-01,https://www.netflix.com/title/81337235,,[],77,1,"{'tvrage': None, 'thetvdb': 408760, 'imdb': 'tt13439972'}",https://static.tvmaze.com/uploads/images/original_untouched/285/714970.jpg,"Unwrap the real stories behind these iconic Christmas blockbusters, thanks to insider interviews and behind-the-scenes peeks."
52191,Wayward Guide,https://www.tvmaze.com/shows/52191/wayward-guide,Scripted,English,"['Comedy', 'Fantasy', 'Mystery']",Ended,,11.0,2020-10-13,https://www.youtube.com/playlist?list=PLlF0gFzOX4tA4l7X4UiwwD9x9JRgEkMdO,,['Tuesday'],33,21,"{'tvrage': None, 'thetvdb': None, 'imdb': 'tt13254818'}",https://static.tvmaze.com/uploads/images/original_untouched/286/715428.jpg,"After podcast host, Artemis, and her twin brother, Paul, uncover a secret race of werewolves, they must decide who to trust and the price they're willing to pay for a juicy story."
52534,NWA Shockwave,https://www.tvmaze.com/shows/52534/nwa-shockwave,Sports,English,[],Running,45.0,45.0,2020-12-01,,,['Tuesday'],14,21,"{'tvrage': None, 'thetvdb': None, 'imdb': None}",[],The continuation of NWA Powwerr.
53282,33 Ребёнка,https://www.tvmaze.com/shows/53282/33-rebenka,Scripted,Russian,[],Ended,,13.0,2020-12-01,https://www.youtube.com/channel/UCVONgoOMPz54teymV2Jqwnw/videos,,[],3,21,"{'tvrage': None, 'thetvdb': None, 'imdb': None}",[],"A 12-episode online series about the funny and touching adventures of a student blogger who promotes the ""child free"" movement, but is forced to go to work as a volunteer nanny."
53338,El Anesa Farah,https://www.tvmaze.com/shows/53338/el-anesa-farah,Scripted,Arabic,"['Drama', 'Comedy']",Ended,40.0,40.0,2019-12-29,https://shahid.mbc.net/en/series/Al-Anisa-Farah/series-393634,,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Sunday']",34,379,"{'tvrage': None, 'thetvdb': 374464, 'imdb': 'tt12485636'}",https://static.tvmaze.com/uploads/images/original_untouched/295/739175.jpg,"Farah and Shadi are left to deal with the consequences of their son's kidnapping. Between war and peace, Majed and Dalal rediscover their relationship."
53612,Booba,https://www.tvmaze.com/shows/53612/booba,Animation,Russian,"['Comedy', 'Children']",Running,5.0,5.0,2014-11-10,https://www.youtube.com/c/KedooTv/featured,,[],17,21,"{'tvrage': None, 'thetvdb': 320351, 'imdb': 'tt6581428'}",https://static.tvmaze.com/uploads/images/original_untouched/296/742440.jpg,"Booba is cute and inquisitive, like a five-year-old kid. He explores the world without anger or resentment, only joy and wonder. He doesn't talk, although he does make sounds to express his emotions. Nobody knows where he came from, but he has obviously missed the last 100 years of human progress and explores modern locations with boundless energy and enthusiasm. His awkward movements, combined with a strong desire to learn more about the world around him, often have hilarious results! However, this doesn't satisfy Booba's curiosity, so his adventures will continue in the upcoming series."
54112,Kids Teaching Idol,https://www.tvmaze.com/shows/54112/kids-teaching-idol,Variety,Korean,"['Comedy', 'Children', 'Music']",Ended,15.0,16.0,2020-11-24,https://www.youtube.com/playlist?list=PL6NUNGdv0v-H_oolkfXq_QQunR26qgNO1,,"['Tuesday', 'Friday']",14,21,"{'tvrage': None, 'thetvdb': 395798, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/300/750031.jpg,"‘Personal Talent LEVEL UP' is a project by the K-Pop group ATEEZ, who will learn knew things from child prodigies.  "
55364,Countdown to I Do,https://www.tvmaze.com/shows/55364/countdown-to-i-do,Reality,English,[],To Be Determined,23.0,23.0,2020-12-01,https://www.discoveryplus.co.uk/show/countdown-to-i-do,,[],9,173,"{'tvrage': None, 'thetvdb': None, 'imdb': 'tt13939572'}",https://static.tvmaze.com/uploads/images/original_untouched/317/794452.jpg,"Married couples think back to their dream weddings a year later and discuss all the choices they made. Revisiting the stress, cost and chaos, will these couples think it was all worth it for just one day?"
58593,La Más Draga,https://www.tvmaze.com/shows/58593/la-mas-draga,Reality,Spanish,[],Running,,,2018-05-08,https://www.youtube.com/channel/UCqwOmKcXJSQpGOrGAW7ircw,,['Tuesday'],7,21,"{'tvrage': None, 'thetvdb': 350139, 'imdb': 'tt10962586'}",https://static.tvmaze.com/uploads/images/original_untouched/369/924926.jpg,"Latin American drag artists contest through various Mexican-themed challenges to get the crown to be ""La Más Draga""."
61755,Bride of Beirut,https://www.tvmaze.com/shows/61755/bride-of-beirut,Scripted,Arabic,"['Drama', 'Romance']",Running,45.0,,2019-09-01,https://shahid.mbc.net/en/series/Arous%20Beirut-season-1/season-376514-376515,,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Sunday']",0,379,"{'tvrage': None, 'thetvdb': 369798, 'imdb': 'tt12457946'}",https://static.tvmaze.com/uploads/images/original_untouched/406/1015108.jpg,"Living with her aunt, kind-hearted Thourayya leads a simple life, but her world is upended when she crosses paths with the handsome and ambitious Fares."
60785,Kono Koi Atatamemasu ka,https://www.tvmaze.com/shows/60785/kono-koi-atatamemasu-ka,Scripted,Japanese,"['Drama', 'Food', 'Romance']",Ended,57.0,59.0,2020-10-20,https://www.tbs.co.jp/koiata_tbs/,22:00,['Tuesday'],8,[],"{'tvrage': None, 'thetvdb': 389693, 'imdb': 'tt13340300'}",https://static.tvmaze.com/uploads/images/original_untouched/398/995568.jpg,"Kiki Inoue works part-time at a convenience store, spending the better part of her day lazing about or reviewing sweets on her social media account. One day at work, she is introduced to the chain's CEO, Takumi Asaba, who, as it turns out, is familiar with Inoue's online reviews. Asaba asks Inoue to develop new desserts to sell chain-wide. As CEO, Asaba is tasked with turning around the chain's fortunes, as it is now ranked the lowest among its competitors. Close collaboration leads Inoue and Asaba to become sweet on each other."
6441,NFL Films Presents,https://www.tvmaze.com/shows/6441/nfl-films-presents,Sports,English,[],Running,30.0,30.0,1999-08-23,http://www.nfl.com/videos/nfl-films-presents,08:30,['Saturday'],29,30,"{'tvrage': None, 'thetvdb': 274175, 'imdb': 'tt0211159'}",https://static.tvmaze.com/uploads/images/original_untouched/406/1016520.jpg,"NFL Films Presents is devoted to producing commercials, television programs, feature films, and documentaries on the National Football League, as well as other unrelated major events and awards shows. It is currently owned by the NFL and produces most of its videotaped content except its live game coverage, which is handled separately by the individual networks."""
61530,Toki wo Kakeru Bando,https://www.tvmaze.com/shows/61530/toki-wo-kakeru-bando,Scripted,Japanese,"['Comedy', 'Music', 'Science-Fiction']",Ended,27.0,26.0,2020-10-20,https://www.fujitv.co.jp/tokikake/,00:25,['Tuesday'],28,119,"{'tvrage': None, 'thetvdb': None, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/403/1009836.jpg,"A story about Ryo, a mysterious and self-proclaimed music producer from the future, producing a girl band of three girls and leading them to stardom. A comical and tempo conversational drama, and various trials to produce the youth of young people who play music with comedy touch."
17633,All About Android,https://www.tvmaze.com/shows/17633/all-about-android,News,English,[],Running,,90.0,2011-03-29,https://twit.tv/shows/all-about-android,,['Tuesday'],31,102,"{'tvrage': None, 'thetvdb': 260436, 'imdb': 'tt3589312'}",https://static.tvmaze.com/uploads/images/original_untouched/59/148354.jpg,"All About Android delivers everything you want to know about Android each week -- the biggest news, freshest hardware, best apps and geekiest how-to's -- with Android enthusiasts Jason Howell, Florence Ion, Ron Richards, and a variety of special guests along the way."
38339,A Teacher,https://www.tvmaze.com/shows/38339/a-teacher,Scripted,English,['Drama'],Ended,,27.0,2020-11-10,https://www.hulu.com/series/a-teacher-1c871218-05b1-4c66-a22f-260b2cb9bbf9,,['Tuesday'],91,2,"{'tvrage': None, 'thetvdb': 352440, 'imdb': 'tt10680614'}",https://static.tvmaze.com/uploads/images/original_untouched/272/681431.jpg,"A Teacher examines the complexities and consequences of an illegal relationship between a female teacher, Claire and her male high school student, Eric. Dissatisfied in their own lives, Claire and Eric discover an undeniable escape in each other, but their relationship accelerates faster than anticipated and the permanent damage becomes impossible to ignore."
45812,Tooning Out the News,https://www.tvmaze.com/shows/45812/tooning-out-the-news,Animation,English,['Comedy'],Running,,13.0,2020-04-07,https://www.paramountplus.com/shows/tooning-out-the-news/,,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']",41,107,"{'tvrage': None, 'thetvdb': 375994, 'imdb': 'tt12026652'}",https://static.tvmaze.com/uploads/images/original_untouched/245/614061.jpg,"Tooning Out the News will provide short daily segments leading up to a weekly full episodes featuring a cast of animated characters mocking news of the day, and interviewing real-world guests and newsmakers."
50661,I Was a Teenage Felon,https://www.tvmaze.com/shows/50661/i-was-a-teenage-felon,Documentary,English,['Crime'],Running,60.0,60.0,2020-09-22,https://video.vice.com/en_us/show/i-was-a-teenage-felon,,['Monday'],39,[],"{'tvrage': None, 'thetvdb': 385432, 'imdb': 'tt10951438'}",https://static.tvmaze.com/uploads/images/original_untouched/371/929339.jpg,Former criminals tell the true tales of their rollercoaster ride from average American kids to wildly successful outlaws.
2504,"Goede Tijden, Slechte Tijden",https://www.tvmaze.com/shows/2504/goede-tijden-slechte-tijden,Scripted,Dutch,"['Drama', 'Romance']",Running,23.0,25.0,1990-10-01,http://gtst.nl/#!/,20:00,"['Monday', 'Tuesday', 'Wednesday', 'Thursday']",74,[],"{'tvrage': 19056, 'thetvdb': 104271, 'imdb': 'tt0096597'}",https://static.tvmaze.com/uploads/images/original_untouched/332/830481.jpg,
50106,Cheyenne et Lola,https://www.tvmaze.com/shows/50106/cheyenne-et-lola,Scripted,French,"['Drama', 'Comedy', 'Crime']",Running,50.0,50.0,2020-11-24,https://go.ocs.fr/details/serie/PSCHEYENNEEW0168259,20:40,['Tuesday'],40,[],"{'tvrage': None, 'thetvdb': 281345, 'imdb': 'tt10094402'}",https://static.tvmaze.com/uploads/images/original_untouched/285/713798.jpg,"Cheyenne has been out of jail for six months now, working as a cleaner on the ferries whilst dreaming about traveling to the Amazon. Lola is a beautiful Parisian woman, selfish and ruthless, who has just arrived in the north of France to move in with her lover. But when Cheyenne witnesses Lola killing her lover's wife, she knows she's going to be accused of the crime because of her criminal past."
32087,Chicken Girls,https://www.tvmaze.com/shows/32087/chicken-girls,Scripted,English,"['Drama', 'Children', 'Music']",Running,,14.0,2017-09-05,https://www.youtube.com/playlist?list=PLVewHiZp3_LPhqzbcZFmS3iuDm9HymTsy,15:00,['Tuesday'],89,274,"{'tvrage': None, 'thetvdb': 339854, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/417/1043939.jpg,"Rhyme and her friends — known by their 'ship name, ""The Chicken Girls"" — have been dancing together forever. But this year, everything's changing..."
49630,Контакты,https://www.tvmaze.com/shows/49630/kontakty,Game Show,Russian,[],Running,30.0,42.0,2019-04-03,https://www.youtube.com/playlist?list=PLZ1FUdedsrSJubWkFFh5vKHzawzQk1mYI,,['Monday'],20,21,"{'tvrage': None, 'thetvdb': None, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/315/789854.jpg,
47207,Mermaid Prince,https://www.tvmaze.com/shows/47207/mermaid-prince,Scripted,Korean,"['Drama', 'Romance', 'Mystery']",Ended,15.0,15.0,2020-04-14,,11:00,"['Wednesday', 'Thursday']",34,380,"{'tvrage': None, 'thetvdb': 380686, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/283/709704.jpg,"Mermaid Prince is about Hye Ri, who embarks on a graduation trip to Gangwon Province and meets Woo Hyuk, a mysterious guy who runs a guest house."
48395,Wan Sheng Jie,https://www.tvmaze.com/shows/48395/wan-sheng-jie,Animation,Chinese,"['Comedy', 'Anime', 'Supernatural']",Running,4.0,4.0,2020-04-01,https://v.qq.com/detail/a/awnia0n2erqryf3.html,10:00,['Wednesday'],16,104,"{'tvrage': None, 'thetvdb': 380207, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/259/648137.jpg,"The pure and cute little devil Nini lives in Room 1031 of Wan Sheng Street Apartment. His roommates are no ordinary people: The lazy and wacky vampire Ira who spends most of his time gaming or watching TV, the unlucky dancer werewolf Vladimir, the serious and old-fashioned angel landlord Lynn and his naive little sister Lily, and many more.What none of them realize is that the power of the demon king is sleeping inside of Nini. With evil forces in hot pursuit, can Nini and his friends head off disaster?"
49652,Yi Nian Yong Heng,https://www.tvmaze.com/shows/49652/yi-nian-yong-heng,Animation,Chinese,"['Comedy', 'Action', 'Anime', 'Fantasy']",Running,19.0,19.0,2020-08-12,https://v.qq.com/detail/w/ww18u675tfmhas6.html,10:00,['Wednesday'],54,104,"{'tvrage': None, 'thetvdb': 388680, 'imdb': 'tt13695606'}",https://static.tvmaze.com/uploads/images/original_untouched/267/669816.jpg,"One will to create oceans. One will to summon the mulberry fields.One will to slaughter countless devils. One will to eradicate innumerable immortals.Only my will… is eternal.A Will Eternal tells the tale of Bai Xiaochun, an endearing but exasperating young man who is driven primarily by his fear of death and desire to live forever, but who deeply values friendship and family.(Source: Novel Updates)"
45713,Dolls' Frontline,https://www.tvmaze.com/shows/45713/dolls-frontline,Animation,Chinese,"['Comedy', 'Anime', 'Science-Fiction']",Ended,5.0,5.0,2019-07-28,https://www.bilibili.com/bangumi/media/md28229895,12:00,['Wednesday'],18,51,"{'tvrage': None, 'thetvdb': 373360, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/234/587413.jpg,Re-imagines famous firearms as moe girls with machine bodies that are known as T-Dolls.
54637,Chu Feng: Yi Dian Shizi,https://www.tvmaze.com/shows/54637/chu-feng-yi-dian-shizi,Animation,Chinese,['Action'],Ended,30.0,30.0,2020-11-18,http://weibo.com/u/6516179447,,['Wednesday'],7,118,"{'tvrage': None, 'thetvdb': 395235, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/305/764244.jpg,"Ordinary high school student Haoxuan Sun was taken hostage in a seemingly robbery and rescued by a girl wearing winged battledress with bee bionics designs. Haoxuan Sun's peaceful life was stirred by the girl – human bioengineering weapon Vanguard Liuli. Discovered that he is the ""Son of Eden"" wanted by all the great powers, Haoxuan Sun and Liuli have been searching for the truth and fight against the so-called destiny. At the same time, people around Haoxuan Sun, senpai Ye Bai who he has a crash on, his best friend, and many others, were discovered to have a second identities.The new BEE anime is based on the original manga plot. In addition, BEE manga's author Baimao personally joined the production team. The new BEE will also include two subplots entirely new to the viewers."
